route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
16646,31,55,שוקדה-שוקדה<->ת.רכבת נתיבות/רציפים-נתיבות-2#,35055-2-#,3,
16647,31,57,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->מחנה שומריה (שפיפון)-לכיש-1#,24057-1-#,3,
16648,31,57,מחנה שומריה (שפיפון)-לכיש<->ת.מרכזית באר שבע/הורדה-באר שבע-2#,24057-2-#,3,
16651,31,62,תחנת רכבת קריית גת/כניסה-קרית גת<->ת''ת עצמונה/שומריה-שומריה-1#,26062-1-#,3,
16652,31,62,ת''ת עצמונה/שומריה-שומריה<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,26062-2-#,3,
16653,31,63,תחנת רכבת קריית גת/כניסה-קרית גת<->לוזית מרכז ב-לוזית-1#,35063-1-#,3,
16654,31,63,לוזית מרכז א-לוזית<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,35063-2-#,3,
16655,31,64,תחנת רכבת קריית גת/כניסה-קרית גת<->בני דקלים/מרכז-בני דקלים-1#,28064-1-#,3,
16656,31,64,בני דקלים/מרכז-בני דקלים<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,28064-2-#,3,
16657,31,65,תחנת רכבת קריית גת/כניסה-קרית גת<->צומת קוממיות-לכיש-1#,23065-1-#,3,
16658,31,65,זבדיאל/3533-שפיר<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,23065-2-#,3,
16659,31,66,תחנת רכבת קריית גת/כניסה-קרית גת<->בא''פ לכיש-לכיש-1#,23066-1-#,3,
16660,31,66,בא''פ לכיש-לכיש<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,23066-2-#,3,
16661,31,68,תחנת רכבת קריית גת/כניסה-קרית גת<->נחלה ז-נחלה-1#,20068-1-#,3,
16662,31,68,נחלה א-נחלה<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,20068-2-#,3,
16663,31,69,ת. מרכזית קרית גת/רציפים-קרית גת<->איתן ג-איתן-1#,21069-1-#,3,
16664,31,69,איתן א-איתן<->ת. מרכזית קריית גת/הורדה-קרית גת-2#,21069-2-#,3,
16665,31,7,שפירא/התקווה-אשקלון<->מסוף חופית/אריה תגר-אשקלון-1#,44007-1-#,3,
16666,31,7,מסוף חופית/אריה תגר-אשקלון<->שד. אליעזר בן יהודה/עולי הגרדום-אשקלון-2#,44007-2-#,3,
16667,31,70,מרכז ביג קסטינה-קרית מלאכי<->תחנת רכבת קריית גת/כניסה-קרית גת-1#,30070-1-#,3,
16668,31,70,תחנת רכבת קריית גת/כניסה-קרית גת<->מרכז ביג קסטינה-קרית מלאכי-2#,30070-2-#,3,
16669,31,73,מרכז ביג קסטינה-קרית מלאכי<->משואות יצחק/מרכז-משואות יצחק-1#,31073-1-#,3,
16670,31,73,משואות יצחק/מרכז-משואות יצחק<->מרכז ביג קסטינה-קרית מלאכי-2#,31073-2-#,3,
16671,31,76,קדמה/מרכז-קדמה<->מרכז ביג קסטינה-קרית מלאכי-1#,28076-1-#,3,
16672,31,76,מרכז ביג קסטינה-קרית מלאכי<->קדמה/מרכז-קדמה-2#,28076-2-#,3,
16673,31,8,ת. מרכזית קרית גת/רציפים-קרית גת<->ת. מרכזית קריית גת/הורדה-קרית גת-3#,52008-3-#,3,
16676,31,4,ת. רכבת אופקים רציפים/עירוני-אופקים<->מסוף פארק אופקים-אופקים-1#,74004-1-#,3,
16677,31,4,פארק אופקים-אופקים<->ת. רכבת אופקים/הורדה-אופקים-2#,74004-2-#,3,
16680,31,13,שדרות ישראל פולק/שבט-קרית גת<->מסוף כרמי גת/הורדה-קרית גת-1#,55013-1-#,3,
16681,31,13,מסוף כרמי גת/איסוף-קרית גת<->פולק/טבת-קרית גת-2#,55013-2-#,3,
16682,31,2,המעפילים/דניאל-שדרות<->מסוף אזור התעשייה/רומא-שדרות-1#,77002-1-#,3,
16683,31,2,מסוף אזור התעשייה/רומא-שדרות<->המעפילים/דניאל-שדרות-2#,77002-2-#,3,
16686,31,3,מרכז ביג קסטינה-קרית מלאכי<->הבאר/תנובה-קרית מלאכי-1#,83003-1-#,3,
16687,31,3,הבאר/תנובה-קרית מלאכי<->מרכז ביג קסטינה-קרית מלאכי-2#,83003-2-#,3,
16688,31,1,תחנת רכבת קריית גת/יציאה-קרית גת<->מסוף כרמי גת/הורדה-קרית גת-1#,96001-1-#,3,
16689,31,1,מסוף כרמי גת/איסוף-קרית גת<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,96001-2-#,3,
16690,31,1,ת. רכבת אופקים רציפים/עירוני-אופקים<->שוק-אופקים-1#,97001-1-#,3,
16691,31,1,שוק-אופקים<->ת. רכבת אופקים/הורדה-אופקים-2#,97001-2-#,3,
16694,31,11,יהושע בן נון/מעפילים-שדרות<->מסוף אזור התעשייה/רומא-שדרות-1#,61011-1-#,3,
16695,31,11,מסוף אזור התעשייה/רומא-שדרות<->המעפילים/דניאל-שדרות-2#,61011-2-#,3,
16696,31,11,שדרות ישראל פולק/שבט-קרית גת<->מסוף כרמי גת/הורדה-קרית גת-1#,62011-1-#,3,
16697,31,11,מסוף כרמי גת/איסוף-קרית גת<->פולק/טבת-קרית גת-2#,62011-2-#,3,
16700,31,2,תחנת רכבת קריית גת/יציאה-קרית גת<->ת. מרכזית קריית גת/הורדה-קרית גת-1#,78002-1-#,3,
16701,31,2,ת. מרכזית קרית גת/רציפים-קרית גת<->תחנת רכבת קריית גת/כניסה-קרית גת-2#,78002-2-#,3,
16702,31,2,שוק עירוני חדש-נתיבות<->ת.רכבת נתיבות/רציפים-נתיבות-1#,79002-1-#,3,
16703,31,2,ת.רכבת נתיבות/רציפים-נתיבות<->שוק עירוני חדש-נתיבות-2#,79002-2-#,3,
16704,31,3,ת. רכבת אופקים רציפים/עירוני-אופקים<->אפיקים בנגב/הכשרת היישוב-אופקים-1#,84003-1-#,3,
16705,31,3,ת. רכבת אופקים רציפים/עירוני-אופקים<->אפיקים בנגב/הכשרת היישוב-אופקים-11,84003-1-1,3,
16706,31,3,אפיקים בנגב/הכשרת היישוב-אופקים<->ת. רכבת אופקים/הורדה-אופקים-2#,84003-2-#,3,
16707,31,3,אפיקים בנגב/הכשרת היישוב-אופקים<->ת. רכבת אופקים/הורדה-אופקים-21,84003-2-1,3,
16708,31,5,ת. רכבת אופקים רציפים/עירוני-אופקים<->פארק אופקים-אופקים-1#,72005-1-#,3,
16709,31,5,מסוף פארק אופקים-אופקים<->ת. רכבת אופקים/הורדה-אופקים-2#,72005-2-#,3,
16710,31,2,ת. רכבת אופקים רציפים/עירוני-אופקים<->דרך הטייסים/דרך הבשמים-אופקים-1#,80002-1-#,3,
16711,31,2,דרך הטייסים/דרך הבשמים-אופקים<->ת. רכבת אופקים/הורדה-אופקים-2#,80002-2-#,3,
16712,31,3,אריאל שרון/שדרות ירושלים-נתיבות<->ת.רכבת נתיבות/רציפים-נתיבות-1#,85003-1-#,3,
16713,31,3,ת.רכבת נתיבות/רציפים-נתיבות<->מאגר מים/אריאל שרון-נתיבות-2#,85003-2-#,3,
16714,31,12,המעפילים/דניאל-שדרות<->מסוף אזור התעשייה/רומא-שדרות-1#,54012-1-#,3,
16715,31,12,מסוף אזור התעשייה/רומא-שדרות<->המעפילים/דניאל-שדרות-2#,54012-2-#,3,
16721,6,50,יפיע/כביש 510-יפיע<->101/124-יפיע-1#,30050-1-#,3,
16722,6,50,101/124-יפיע<->יפיע/כביש 510-יפיע-2#,30050-2-#,3,
16727,23,451,שדרות נפתלי הרץ אימבר/כפר דרום-באר שבע<->חממות-רהט-20,12451-2-0,3,
16728,23,463,חממות-רהט<->מרכז מסחרי/דרך מנחם בגין-שדרות-10,18463-1-0,3,
16738,23,463,חממות-רהט<->מרכז מסחרי/דרך מנחם בגין-שדרות-11,18463-1-1,3,
16739,23,463,מרכז מסחרי/דרך מנחם בגין-שדרות<->חממות-רהט-20,18463-2-0,3,
16740,23,463,מרכז מסחרי/דרך מנחם בגין-שדרות<->חממות-רהט-21,18463-2-1,3,
16741,14,167,קניון לב המפרץ/ההסתדרות-חיפה<->שכונת חיילים משוחררים 2-שפרעם-1ש,11167-1-ש,3,
16742,14,167,שכונת חיילים משוחררים 2-שפרעם<->קניון לב המפרץ-חיפה-2ש,11167-2-ש,3,
16743,14,170,קניון לב המפרץ/ההסתדרות-חיפה<->אל קודס/בנק הפועלים-טמרה-1ש,11170-1-ש,3,
16744,14,170,אלרויס/אל דריגאת-מטה אשר<->קניון לב המפרץ-חיפה-2ש,11170-2-ש,3,
16745,14,171,קניון לב המפרץ/ההסתדרות-חיפה<->יציאה משכונה דרומית-ביר אל מכסור-1ש,13171-1-ש,3,
16746,14,171,ביר אל מכסור כניסה-ביר אל מכסור<->קניון לב המפרץ-חיפה-2ש,13171-2-ש,3,
16747,15,123,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->קלנסווה/יציאה צפונית-קלנסווה-1#,12123-1-#,3,
16748,15,123,הכניסה הצפונית-קלנסווה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,12123-2-#,3,
16749,15,60,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->מרכז מסחרי/מצפה רמון-מצפה רמון-11,23060-1-1,3,
16750,15,60,הספרייה-מצפה רמון<->ת.מרכזית באר שבע/הורדה-באר שבע-21,23060-2-1,3,
16778,3,64,הנחשול/הדייגים-ראשון לציון<->בית ספר לבנות בית רבקה-כפר חב''ד-1#,32064-1-#,3,FF9933
16779,3,64,בית ספר לבנות בית רבקה-כפר חב''ד<->הנחשול/מבצע משה-ראשון לציון-2#,32064-2-#,3,FF9933
16786,25,252,ז'בוטינסקי/שילה-ראש העין<->התדהר/התעשייה-רעננה-10,10252-1-0,3,
16787,25,252,התדהר/דפנה-רעננה<->ז'בוטינסקי / כרמל-ראש העין-20,10252-2-0,3,
16790,25,471,חבקוק/מרים הנביאה-ראש העין<->מסוף עתידים-תל אביב יפו-10,13471-1-0,3,
16791,25,471,מסוף עתידים-תל אביב יפו<->חבקוק/שדרות בן גוריון-ראש העין-20,13471-2-0,3,
16794,25,38,'עמל א-ראש העין<->תחנת רכבת ראש העין צפון/הורדה-ראש העין-10,25038-1-0,3,33CC33
16795,25,38,תחנת רכבת ראש העין צפון/רציפים-ראש העין<->מרכז תעסוקה לנכה/המלאכה-ראש העין-20,25038-2-0,3,33CC33
16796,25,473,חבקוק/מרים הנביאה-ראש העין<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,11473-1-0,3,
16797,25,473,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->חבקוק/שדרות בן גוריון-ראש העין-20,11473-2-0,3,
16800,25,47א,כביש 471/זבוטינסקי-גבעת שמואל<->מסוף משה ארנס/הורדה-פתח תקווה-10,32047-1-0,3,
16801,25,47,מסוף משה ארנס/רציפים-פתח תקווה<->אוניברסיטת בר אילן/מקס ואנה ווב-רמת גן-20,32047-2-0,3,
16802,15,1,נווה ירק-נווה ירק<->קניון שרונים/הרקון-הוד השרון-34,60001-3-4,3,
16803,15,1,קניון שרונים/הרקון-הוד השרון<->קניון שרונים/הרקון-הוד השרון-35,60001-3-5,3,
16812,15,15,איזור התעשיה כפר סבא-כפר סבא<->דפנה/התדהר-רעננה-1#,69015-1-#,3,
16813,15,15,דפנה/התדהר-רעננה<->איזור התעשיה כפר סבא-כפר סבא-2#,69015-2-#,3,
16869,7,61,מסגד-בועיינה נוג'יידאת<->מתחם ביג כרמיאל-כרמיאל-1ב,17061-1-ב,3,
16870,7,61,מתחם ביג כרמיאל-כרמיאל<->בזק-בועיינה נוג'יידאת-2ב,17061-2-ב,3,
16871,31,130,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->בא''פ/מל''י-אשכול-11,11130-1-1,3,
16881,24,43,שיאון/טיילת נווה-קצרין<->מסוף חצור הגלילית/הורדה-חצור הגלילית-10,34043-1-0,3,
16882,24,43,בית ספר נופי גולן/סלעית-קצרין<->מסוף חצור הגלילית/הורדה-חצור הגלילית-11,34043-1-1,3,
16884,24,43,מסוף חצור הגלילית/רציפים-חצור הגלילית<->בית ספר נופי גולן/סלעית-קצרין-21,34043-2-1,3,
16885,24,103,שיאון/טיילת נווה-קצרין<->מסוף חצור הגלילית/הורדה-חצור הגלילית-10,20103-1-0,3,FF9933
16886,24,103,שלמה בן יוסף/הרב עזיזי דיעי-חצור הגלילית<->קניון לב קצרין-קצרין-20,20103-2-0,3,FF9933
16891,31,1א,מסוף רמז/רציפים-אשקלון<->חוצות היוצר/תחמ''ש-אשקלון-11,36001-1-1,3,
16892,31,1א,חוצות היוצר/תחמ''ש-אשקלון<->מסוף רמז/דוד רמז-אשקלון-21,36001-2-1,3,
16893,31,2,מסוף רמז/רציפים-אשקלון<->מסוף חופית/אריה תגר-אשקלון-1#,28002-1-#,3,
16894,31,2,מסוף חופית/אריה תגר-אשקלון<->מסוף רמז/דוד רמז-אשקלון-2#,28002-2-#,3,
16895,31,2א,מסוף חופית/אריה תגר-אשקלון<->מסוף רמז/דוד רמז-אשקלון-21,28002-2-1,3,
16896,31,3,חוף נפרד/שדרות בן גוריון-אשקלון<->שד. אליעזר בן יהודה/עולי הגרדום-אשקלון-2#,23003-2-#,3,
16897,31,10,טלדור-אשקלון<->חוצות היוצר/תחמ''ש-אשקלון-1#,16010-1-#,3,
16898,31,10,חוצות היוצר/תחמ''ש-אשקלון<->טלדור-אשקלון-2#,16010-2-#,3,
16901,3,978,תחנה תפעולית/נחל גיבורים-חיפה<->זכריה הנביא/שדרות האמוראים-בית שמש-1#,19978-1-#,3,
16902,3,978,זכריה הנביא/נריה הנביא-בית שמש<->רופין/קניאל-חיפה-2#,19978-2-#,3,
16903,3,989,קופת חולים/העצמאות-קרית אתא<->זכריה הנביא/שדרות האמוראים-בית שמש-1#,12989-1-#,3,
